url,appellation,verbaleDating,processedDating,ID
https://www.deckenmalerei.eu/5a5c077b-43b9-4281-9642-ce62c3fdd977,Appartement Herzogin Elisabeth Friederike Sophie im Piano nobile,1746-1764,,5a5c077b-43b9-4281-9642-ce62c3fdd977
https://www.deckenmalerei.eu/9a526c1a-1ff1-4a54-b252-2acfb6c7b174,Erschließungsraumfolge,1746-1764,,9a526c1a-1ff1-4a54-b252-2acfb6c7b174
https://www.deckenmalerei.eu/bee49739-98e0-45eb-b657-56c160aacf67,Gesellschaftsräume im Piano nobile des Corps de logis,1746-1764,,bee49739-98e0-45eb-b657-56c160aacf67
https://www.deckenmalerei.eu/e6a81fa9-2c0b-4ff7-ab3d-c5bd00e282db,Appartement Herzog Carl Eugens im Piano nobile des Corps de logis,1746-1751,,e6a81fa9-2c0b-4ff7-ab3d-c5bd00e282db
https://www.deckenmalerei.eu/6769f268-744e-4cd8-9146-1613f90905d9,Die Repräsentationsräume (201-205),1764-1771,,6769f268-744e-4cd8-9146-1613f90905d9
https://www.deckenmalerei.eu/8e63c112-16a4-4dc6-8971-28d98b61500d,Fürstbischöfliche Wohnräume (206-210),Umbau ab 1764,,8e63c112-16a4-4dc6-8971-28d98b61500d
https://www.deckenmalerei.eu/b1a0cf6f-331a-4a6b-a13e-cadf69daccaa,Die Erschließungsraumfolge,1764-1768,,b1a0cf6f-331a-4a6b-a13e-cadf69daccaa
https://www.deckenmalerei.eu/03a91ca5-8664-4dad-99bf-72c130b2ac15,Erschließungsraumfolge,1698-1700,,03a91ca5-8664-4dad-99bf-72c130b2ac15
https://www.deckenmalerei.eu/9fb53233-ea85-4443-ba2a-b8394e2f9d52,Doppelappartement von Freiherr und Freiin,1698-1700,,9fb53233-ea85-4443-ba2a-b8394e2f9d52
https://www.deckenmalerei.eu/5d5967cf-b7b3-4521-9294-24aeb4708854,Chinesische Kabinette,,,5d5967cf-b7b3-4521-9294-24aeb4708854
https://www.deckenmalerei.eu/3ad59798-975a-4d85-b1ca-2ec6062f5f9c,Die Räume von Schloss Falkenlust,,,3ad59798-975a-4d85-b1ca-2ec6062f5f9c
https://www.deckenmalerei.eu/070aa0c6-3f93-4057-a807-fa3b3f5ba414,Bacchussaal mit Servicekabinett,,,070aa0c6-3f93-4057-a807-fa3b3f5ba414
https://www.deckenmalerei.eu/0ef2fe69-2883-439a-b52d-0c0692619e37,"Appartement der Gräfin Sophie Theresia von Montfort, geb. Prinzessin von Limburg",,,0ef2fe69-2883-439a-b52d-0c0692619e37
https://www.deckenmalerei.eu/2ded2461-58d7-40b8-ba4a-f1fc81f44c5c,Gästeappartement (R.1.21–1.24),,,2ded2461-58d7-40b8-ba4a-f1fc81f44c5c
https://www.deckenmalerei.eu/2ee3f611-eb32-4bdb-8207-8fe70616161e,Erschließungsraumfolge,,,2ee3f611-eb32-4bdb-8207-8fe70616161e
https://www.deckenmalerei.eu/9230dcc4-011e-43c4-ae82-1027d02a6981,Appartement des Grafen von Montfort,,,9230dcc4-011e-43c4-ae82-1027d02a6981
https://www.deckenmalerei.eu/87087cba-dcad-4967-a3f7-6f822c13459e,Das große Appartement,,,87087cba-dcad-4967-a3f7-6f822c13459e
https://www.deckenmalerei.eu/e7395dc0-2f1d-42e9-9cad-b15b439d164b,Raumprogramm und Wegeführung,1705–1715,,e7395dc0-2f1d-42e9-9cad-b15b439d164b
https://www.deckenmalerei.eu/e714d900-5fed-43c3-aab3-ba2dff7434d8,Platzhalter,,,e714d900-5fed-43c3-aab3-ba2dff7434d8
https://www.deckenmalerei.eu/2e67c194-4a43-425b-bd1d-b85dce1b6c31,Hauptappartement im Piano nobile (OG),1537-1542,,2e67c194-4a43-425b-bd1d-b85dce1b6c31
https://www.deckenmalerei.eu/b9367d4c-a673-4d96-8212-d607d5dd7e05,Appartement im südlichen Erdgeschoss,,,b9367d4c-a673-4d96-8212-d607d5dd7e05
https://www.deckenmalerei.eu/bb4d4e44-72d4-4501-b3c1-80f132af4d46,Nebenappartement im Piano nobile,,,bb4d4e44-72d4-4501-b3c1-80f132af4d46
https://www.deckenmalerei.eu/277e580a-ec2a-4f46-9869-3d9967c06ca5,Die Erschließung des einstigen Saals,,,277e580a-ec2a-4f46-9869-3d9967c06ca5
https://www.deckenmalerei.eu/80974c30-c970-11e9-b5ad-295696610c6d,Erschließungsraumfolge,1760-1762,,80974c30-c970-11e9-b5ad-295696610c6d
https://www.deckenmalerei.eu/90c0dc9b-ef90-4ac1-95f2-a0a1daff5197,Das Appartement des Fürsten,1715-1719,,90c0dc9b-ef90-4ac1-95f2-a0a1daff5197
https://www.deckenmalerei.eu/979c0146-ad6a-48f7-b7c6-fd0be3db329f,Die sog. Pfälzischen Zimmer,1715-1719,,979c0146-ad6a-48f7-b7c6-fd0be3db329f
https://www.deckenmalerei.eu/9ba9b671-dafb-4261-84aa-e0808a561388,Das Appartement der Fürstin,"1715-1726, 1741",,9ba9b671-dafb-4261-84aa-e0808a561388
https://www.deckenmalerei.eu/be087827-e2aa-418c-bf97-af682aea9711,Die sog. Kronprinzenzimmer,1721-1722,,be087827-e2aa-418c-bf97-af682aea9711
https://www.deckenmalerei.eu/8dc1314c-9a18-4c7c-854c-00433bd729e3,Die Zellen im Obergeschoss des Westflügels,,,8dc1314c-9a18-4c7c-854c-00433bd729e3
https://www.deckenmalerei.eu/a49f6cf1-062e-4aed-842f-9a3925aa82d5,Die Zellen im Obergeschoss des Südflügels,,,a49f6cf1-062e-4aed-842f-9a3925aa82d5
https://www.deckenmalerei.eu/170b15b1-d19a-4dbe-b405-f8e3b49e18ef,Fürstengemach,1571-1575,,170b15b1-d19a-4dbe-b405-f8e3b49e18ef
https://www.deckenmalerei.eu/55f0195a-9dea-46da-836b-544b77ef0c14,Zweites Obergeschoss mit dem ehemaligen Saal und seinen Vorräumen,1724-1725,,55f0195a-9dea-46da-836b-544b77ef0c14
https://www.deckenmalerei.eu/65c01bd5-eec4-460d-8f00-763eea8c17af,Appartement des Grafen,1724-1725,,65c01bd5-eec4-460d-8f00-763eea8c17af
https://www.deckenmalerei.eu/d5b53949-031b-4a71-bde0-9a747b1d5070,Erschließungsraumfolge,1724-1725,,d5b53949-031b-4a71-bde0-9a747b1d5070
https://www.deckenmalerei.eu/5021a951-d052-42f4-be17-7efd0df6f982,Die Räume im Zengerhof (211-217),,,5021a951-d052-42f4-be17-7efd0df6f982
https://www.deckenmalerei.eu/9426d057-2313-4749-ad9e-87055e73b9f8,Die Repräsentationsräume (208-210),um 1670,1670,9426d057-2313-4749-ad9e-87055e73b9f8
https://www.deckenmalerei.eu/8a2165c3-05ff-44b9-9223-17087ed06099,Die Räume des Fembohauses,"1591-1596, 1674",,8a2165c3-05ff-44b9-9223-17087ed06099
https://www.deckenmalerei.eu/36ed8ef2-b372-478a-b1f0-48faf281cb0d,Das östliche Appartement im Obergeschoss,1718-1720,,36ed8ef2-b372-478a-b1f0-48faf281cb0d
https://www.deckenmalerei.eu/bb4c7f67-4acc-4dde-a995-88d5a4ed0725,Das östliche Appartement im Erdgeschoss,1718-1720,,bb4c7f67-4acc-4dde-a995-88d5a4ed0725
https://www.deckenmalerei.eu/122f5935-ddd7-4f99-a341-d4644da8b432,Raumprogramm in Erd- und Obergeschoss,1711-1712,,122f5935-ddd7-4f99-a341-d4644da8b432
https://www.deckenmalerei.eu/c0560e3d-098e-46e8-b14d-92e7b2e68b0f,Stubenappartement als Rückzugsort,1711-1713,,c0560e3d-098e-46e8-b14d-92e7b2e68b0f
https://www.deckenmalerei.eu/7cc6fac5-fddc-4f0c-90c9-a1827206b58b,Ehemalige Fürsten- oder Kurfürstenzimmer im  Festsaal und Kapelle,,,7cc6fac5-fddc-4f0c-90c9-a1827206b58b
https://www.deckenmalerei.eu/2c24fbee-49ba-4542-bfc7-ac12be35f0b2,Das Appartement der Herzogin,"1681-1685, 1747-1751",,2c24fbee-49ba-4542-bfc7-ac12be35f0b2
https://www.deckenmalerei.eu/43ec9f81-3d26-4da5-b2e9-8da2d070ff3d,Das Appartement des Herzogs,1681-1687,,43ec9f81-3d26-4da5-b2e9-8da2d070ff3d
https://www.deckenmalerei.eu/71ec615f-f404-4f50-99b4-77fb279e69b7,Die Erbprinzengemächer,"1643-1656, 1675-1680, 1710-1720",,71ec615f-f404-4f50-99b4-77fb279e69b7
https://www.deckenmalerei.eu/cc09ad3e-7f35-4b07-b0e4-e1bbf5402003,Appartement der Fürstin,"Räume um 1664-1669, Ausstattung um 1715",,cc09ad3e-7f35-4b07-b0e4-e1bbf5402003
https://www.deckenmalerei.eu/8af50cba-35ce-49ef-9f1d-5be7cfd386ec,Appartement der zukünftigen Gemahlin oder Gast,1730-1737,,8af50cba-35ce-49ef-9f1d-5be7cfd386ec
https://www.deckenmalerei.eu/d8567a4f-51cd-433d-8415-fbae757ee085,Das Appartement von Graf Anton Ruprecht Ferdinand von Hohenlohe-Bartenstein,1730-1737,,d8567a4f-51cd-433d-8415-fbae757ee085
https://www.deckenmalerei.eu/1880611f-d3f6-4882-a5a7-515ab1a37a18,Die Treppenaufgänge,1756-1774,,1880611f-d3f6-4882-a5a7-515ab1a37a18
https://www.deckenmalerei.eu/4a3d4fc5-6959-40fa-928e-a8ce6456134b,Nördliches Appartement,"1672-69, 1701/04, 1715, 1763/64, 1795/96",,4a3d4fc5-6959-40fa-928e-a8ce6456134b
https://www.deckenmalerei.eu/c26559b8-e05a-48f6-bc21-af4e064bf68d,Südliches Appartement,"1672-69, 1701/04, 1715, 1763/64, 1795/96",,c26559b8-e05a-48f6-bc21-af4e064bf68d
https://www.deckenmalerei.eu/3d513169-ab9b-47ad-acce-9b0081f138ab,Paradeappartement,ca 1730-1757,,3d513169-ab9b-47ad-acce-9b0081f138ab
https://www.deckenmalerei.eu/59aefe04-4e23-4a0d-8e9c-c155ed1f9c7d,Großer und kleinerer Saal in der Beletage,,,59aefe04-4e23-4a0d-8e9c-c155ed1f9c7d
https://www.deckenmalerei.eu/50e49993-dc78-4923-8de2-a963c11302f0,Die Wohnung des Bauherrn im zweiten Obergeschoss,1736,1736,50e49993-dc78-4923-8de2-a963c11302f0
https://www.deckenmalerei.eu/6312decb-2b37-42a7-abdd-47540eb3cef6,Die Erschließungsraumfolge,1736,1736,6312decb-2b37-42a7-abdd-47540eb3cef6
https://www.deckenmalerei.eu/1c3be3b6-fc15-4da2-a035-267b308fb75c,Die Erschließungsraumfolge,,,1c3be3b6-fc15-4da2-a035-267b308fb75c
https://www.deckenmalerei.eu/7ee31670-d520-4c2a-893d-f00d316e4a40,Die Wohnräume des Landkomturs / ursprünglich Gästeappartement,,,7ee31670-d520-4c2a-893d-f00d316e4a40
https://www.deckenmalerei.eu/defbefcb-6a67-49af-9e5e-296b0d3a22ec,Treppenhaus,,,defbefcb-6a67-49af-9e5e-296b0d3a22ec
https://www.deckenmalerei.eu/d09e8682-45d2-4c8b-b639-4b40130ad57f,Die Nebenräume im Dachgeschoss,1784-1794,,d09e8682-45d2-4c8b-b639-4b40130ad57f
https://www.deckenmalerei.eu/3b524b6d-8e30-48d9-b3be-275ce8d91c37,Die ehemaligen Preußischen Kammern,ca. 1705-1715,,3b524b6d-8e30-48d9-b3be-275ce8d91c37
https://www.deckenmalerei.eu/5b523470-c4cb-11e9-8385-59bf93401dce,Festsaal und vier Annex-Räume,,,5b523470-c4cb-11e9-8385-59bf93401dce
https://www.deckenmalerei.eu/54b74495-6998-40e1-8525-57fbca7e135d,Appartment des Kronprinzen,,,54b74495-6998-40e1-8525-57fbca7e135d
https://www.deckenmalerei.eu/a0e01ed0-b819-4f21-9b9d-690394275b52,Appartement der Kronprinzessin,,,a0e01ed0-b819-4f21-9b9d-690394275b52
https://www.deckenmalerei.eu/2ca9ac54-f54c-43f2-8bdf-a2a8591ead46,"Appartement im Ostflügel, 1. OG",1729,1729,2ca9ac54-f54c-43f2-8bdf-a2a8591ead46
https://www.deckenmalerei.eu/5bcfdb79-7e8e-444c-b966-d2d778831ddb,Erschließungsraumfolge,1580–1583; 1651–1690,,5bcfdb79-7e8e-444c-b966-d2d778831ddb
https://www.deckenmalerei.eu/3c33a220-bb97-4797-9325-958ad56c86bb,Appartement Herzog Eberhard Ludwigs,1698–1713,,3c33a220-bb97-4797-9325-958ad56c86bb
https://www.deckenmalerei.eu/d5854024-1118-44fa-8bae-82d65ea77c79,Appartement im 2. Obergeschoss des Rheinflügels,,,d5854024-1118-44fa-8bae-82d65ea77c79
https://www.deckenmalerei.eu/0c5e8ce3-d802-4e68-be78-7e60f1e3c335,Das Appartement im ersten Obergeschoss des Nordflügels,1687-1692,,0c5e8ce3-d802-4e68-be78-7e60f1e3c335
https://www.deckenmalerei.eu/2a360709-b336-4dcc-9693-87dd8e92a96f,Das Appartement im zweiten Obergeschoss des Nordflügels,1687-1692,,2a360709-b336-4dcc-9693-87dd8e92a96f
https://www.deckenmalerei.eu/eaab6ce6-3eee-4e01-8546-9b173893e5bf,Die vorgesehenen Appartements von Herzog und Herzogin,1677-1684,,eaab6ce6-3eee-4e01-8546-9b173893e5bf
https://www.deckenmalerei.eu/89ba87b8-24d8-46d5-a0e3-fa638b5a0cdd,Das Appartement König Friedrichs des Großen,1745-1747,,89ba87b8-24d8-46d5-a0e3-fa638b5a0cdd
https://www.deckenmalerei.eu/ba77d397-cab1-4dd6-a17f-2f9da6c1ee2e,Die Räume des Herrenhauses,,,ba77d397-cab1-4dd6-a17f-2f9da6c1ee2e
https://www.deckenmalerei.eu/4d670e25-8193-4951-acba-471c896148a3,Das Hessische Gemach,,,4d670e25-8193-4951-acba-471c896148a3
https://www.deckenmalerei.eu/62728c52-6b9f-4d06-9036-07171b07c69c,Das Landgräfliche Eckgemach (Wilhelmsgemach),,,62728c52-6b9f-4d06-9036-07171b07c69c
https://www.deckenmalerei.eu/6795a2bf-4cc7-4b34-ac84-9cf5b3ed7521,Der so genannte Festsaalbereich,,,6795a2bf-4cc7-4b34-ac84-9cf5b3ed7521
https://www.deckenmalerei.eu/bfc9e67e-829a-47db-8a9f-7b90457a749a,Das Württembergische Gemach,,,bfc9e67e-829a-47db-8a9f-7b90457a749a
https://www.deckenmalerei.eu/32fae398-e9ef-4aa2-a2ee-a15ff123e186,Gartenseitige Räume (Ostseite),1713-26,,32fae398-e9ef-4aa2-a2ee-a15ff123e186
https://www.deckenmalerei.eu/414b047e-cbfa-48d2-aa0d-03598df8d04c,Stadtseitige Räume (Westseite),1713-26,,414b047e-cbfa-48d2-aa0d-03598df8d04c
https://www.deckenmalerei.eu/66c45c15-e760-4594-bc86-a0ef2a66650b,Raumprogramm,1716-1721,,66c45c15-e760-4594-bc86-a0ef2a66650b
https://www.deckenmalerei.eu/198194ed-bf6a-412c-8300-db7668dcff91,Das so genannte Churfürstliche Gemach im dritten Obergeschoss,1706-1712,,198194ed-bf6a-412c-8300-db7668dcff91
https://www.deckenmalerei.eu/6e4d82b8-4146-4cbc-a339-ade3789f8699,Die Räume in der Mitte des Westflügels im dritten Obergeschoss,1705-1734,,6e4d82b8-4146-4cbc-a339-ade3789f8699
https://www.deckenmalerei.eu/6e760bc9-ea3a-43d9-b7a5-06c3cc0ba979,Die ehem. Appartements der Herzöge Friedrich II. und Friedrich III. im 2. OG,1706-1735,,6e760bc9-ea3a-43d9-b7a5-06c3cc0ba979
https://www.deckenmalerei.eu/716931ae-e306-4e7d-b438-3a683bf9bba2,Das Appartement Herzogs Friedrich III. im dritten Obergeschoss,1724-1734,,716931ae-e306-4e7d-b438-3a683bf9bba2
https://www.deckenmalerei.eu/90734f5d-675f-4147-839e-6bf91a2646cb,Die ehemaligen Appartements der Herzoginnen im ersten Obergeschoss,"1706-1712, 1725-1735",,90734f5d-675f-4147-839e-6bf91a2646cb
https://www.deckenmalerei.eu/3d49964a-3966-4295-9e0a-cbbb7a5568d2,Räumlicher Kontext des im 19. Jahrhundert sogenannten Rittersaals,,,3d49964a-3966-4295-9e0a-cbbb7a5568d2
https://www.deckenmalerei.eu/68778528-d691-43b6-8407-8f3e6a3aaa89,Die Fürstenwohnung,,,68778528-d691-43b6-8407-8f3e6a3aaa89
https://www.deckenmalerei.eu/2b5c26b7-3e96-4711-b107-9d3e9ea5642c,"Die ""Albertischen Zimmer""",1795/96,,2b5c26b7-3e96-4711-b107-9d3e9ea5642c
https://www.deckenmalerei.eu/84d58e4d-9d1d-4c63-aa4f-5b1060815442,"Die ehem. ""Dänischen Gemächer""",um 1709,1709,84d58e4d-9d1d-4c63-aa4f-5b1060815442
https://www.deckenmalerei.eu/adc83ee6-6e6a-4508-943d-45a90f002191,Das Appartement des Kurfürsten Friedrich August II.,ab 1761,,adc83ee6-6e6a-4508-943d-45a90f002191
https://www.deckenmalerei.eu/07818b8f-3276-48db-bf5f-7dfa594616f5,"Das ""Grüne Gewölbe""","1548/49, 1723/24, 1727-1729",,07818b8f-3276-48db-bf5f-7dfa594616f5
https://www.deckenmalerei.eu/604ea564-e35e-4327-9ea4-59d66889c9cd,Die ehem. Brandenburgischen Gemächer,um 1662,1662,604ea564-e35e-4327-9ea4-59d66889c9cd
https://www.deckenmalerei.eu/6790ad4e-e365-4ac7-adf5-a0c5ec99703a,Die kurfürstlich-königlichen Paradezimmer,1718/1719,,6790ad4e-e365-4ac7-adf5-a0c5ec99703a
https://www.deckenmalerei.eu/d7bb6970-5ba1-4890-a880-934c519dd682,Die ehem. Kurfürstlichen Gemächer (1. OG),"1658-1662, 1665-1666",,d7bb6970-5ba1-4890-a880-934c519dd682
https://www.deckenmalerei.eu/77c9b19d-7038-4928-b015-3475d54c5788,"Die sog. ""neuen Zimmer"" (ehem. Schießsaal)","1682-1684, 1694, 1718/19",,77c9b19d-7038-4928-b015-3475d54c5788
https://www.deckenmalerei.eu/d3dd3fcc-1860-4c46-ac55-5d93e9f6a777,"Die ""alltäglichen"" Gemächer des Kurfürsten-Königs (ehem. ""Pfälzischen Zimmer"")",um 1707,1707,d3dd3fcc-1860-4c46-ac55-5d93e9f6a777
https://www.deckenmalerei.eu/220bf735-7e11-4a81-b51b-29f20a9ec3c9,Appartement des Kurfürsten im Süden,1700-1716,,220bf735-7e11-4a81-b51b-29f20a9ec3c9
https://www.deckenmalerei.eu/49d2f92f-8545-47de-a736-19c974cbecb0,Appartement der Kurfürstin im Norden,1700-1716,,49d2f92f-8545-47de-a736-19c974cbecb0
https://www.deckenmalerei.eu/97b7df23-5fa5-4bff-9fda-622fab7bbee4,Gemeinsame Raumfolge in der Mitte,1700-1712,,97b7df23-5fa5-4bff-9fda-622fab7bbee4
https://www.deckenmalerei.eu/ce0de47f-3486-4bbe-b79c-96695dbf9955,Erschließung des Schlosses über die Seitenflügel,1700-1712,,ce0de47f-3486-4bbe-b79c-96695dbf9955
