appellation,gender,ID
"Tarilli, Christofforo",MALE,5772533a-9284-4d1c-abb0-44b0fe6bb4d8
"Zilliger, Gabriel",MALE,53179aae-3a61-4f98-99d0-9baabd65a265
"Caveani, Nicolao",MALE,3e7ee73d-2258-4040-b82d-e733b7bf29e5
"Brentani, Bernardo",MALE,3e48c559-f194-4c86-887a-f4e1286328b6
"Lüderitz, Erasmus",MALE,b59e861a-86ba-40b4-8888-b776d9405c97
"Schildbach, Hans Georg",MALE,aeeec465-341f-4126-be33-771d07d451f9
"Krippendorf, Johann Michael",MALE,a7d61b09-d1e8-48e4-963e-e8246da814f8
"Schildbach, Christian",MALE,4c96b3fa-d413-40ef-b999-bab5c3ff76f1
"Christian, Sachsen-Eisenberg, Herzog",MALE,c82d0834-b734-4f9e-8810-b9c7bfdcfdf7
"Gundermann, Christian Wilhelm",MALE,05401f02-342a-49c2-85a2-cff81f700b08
"Mayer, Markus Christoph von",MALE,4cc5b59b-d92f-49a6-b490-66951cb19bbd
"Hirth, Johann Konrad",MALE,cb77cfa9-f942-4144-a65a-f0599095b527
"Etschmann, Paul",MALE,f3a44e5e-6573-43dc-92f9-0715c39ba3f7
"Marolles, Michel de",MALE,82f0e291-03fe-4f83-a919-2e98a8c42e4b
"Glume, Johann Gottlieb",MALE,25e99e28-ad3e-4040-a301-3db8e022e4c4
"Müller, Matthias",MALE,c414e604-85d3-4799-8f35-049cee39c051
"Höder, Johann Wilhelm",MALE,ffea8346-86f8-4310-9ac5-89b24dc1fdbb
"von Rothenburg, Friedrich Rudolf",MALE,b2a58489-3749-4b6d-85d2-4e6f7c19c8e0
"Qualen, Otto von",MALE,b8f85f17-8cc7-4e85-9465-fe7dd0eb9d39
"Qualen, Friedrich Christian von",MALE,33b5c147-d189-44a5-8884-ca057560ff8d
"Dientzenhofer, Johann Georg",MALE,7498fb12-b9cc-4f09-840a-fbcc2ddab629
"Bach, Anton",MALE,c8ea2e9b-d42d-4910-b929-b4f1df4de9d3
"Weber, Michael Franz Friedrich (aus Gera)",MALE,767dad09-d564-41a8-b06d-53556be5e52c
"Gerber, Johann Gottl. (aus Reichenbach)",MALE,657fda5f-7b8f-4f92-8648-cbddf2a03476
"Gregorius, August (aus Gera)",MALE,028e8cb0-277c-47be-8474-8626da7a4c55
"Reinel, Johann Christoph (aus Mühltroff)",MALE,c575daab-ebf1-40ab-baac-cf5735623e7e
"Bach, Thaddäus",MALE,a0645138-d141-4478-a454-779a30c8de17
"Suer, Johann de",MALE,b6e9855d-3a65-4c07-b27c-8c360eeea45a
"Suer, Henric de",MALE,5f008bdb-bcca-4276-80c1-fcf3bd2d7e25
"Nesselrode, Franz Reichsfreiherr von",MALE,53617242-a1cc-42cf-824a-2237a79e4c39
"Nesselrode, Bertram von",MALE,08e39e57-19fa-4451-a377-fbb34c278055
"Westerholt-Hackfurt, Dietrich Konrad Adolf von",MALE,ea55b21b-8ec4-41dd-a107-c8bab16e6baf
"Merveldt, Ferdinand Dietrich von",MALE,c04cb30c-8c79-4207-bf5f-7d90ee39cdec
"Eisen, Charles Dominique Joseph",MALE,7183b1f3-4254-451b-9b56-58343d7d018b
"Longueil, Joseph de",MALE,00714f11-fbd8-4d84-8ebd-9000eb2fed92
"Hornmold, Sebastian",MALE,8af2cddd-cdda-4387-90d4-462b80db9a54
"Rotenburger, Conrad",MALE,47dfa493-d47d-41f5-af5f-9af5f4c64b81
"Hornmold, Johann Sebastian",MALE,361f8863-3863-4259-813f-7bc245e9415c
"Nagel zu Itlingen, Christoph Ferdinand von",MALE,5e005e1f-81e6-4d4c-a341-7361899606bb
"Luise Dorothea, Sachsen-Gotha-Altenburg, Herzogin",FEMALE,a11b46e3-220a-4d02-af0d-b7c3afb0892c
"Karl Friedrich, Sachsen-Meiningen-Hildburghausen, Herzog",MALE,7d3b5623-00c7-47a6-8a40-94b2fbc7ca3d
"Ernst Ludwig II., Sachsen-Coburg-Meiningen, Herzog",MALE,4b33fae8-2bd7-4d08-96c7-20517ffdb54c
"Westernach, Johann Eustach von, Hochmeister des Deutschen Ordens",MALE,edb72705-7e1e-413f-8ce4-4920371f1ed5
"Koneberg, Michael",MALE,a890d390-73bd-47c9-8afc-2079f1f49c8c
"Hermann, Franz Benedikt",MALE,391b4aac-15e6-4569-8932-36f1fcbb04d0
"Westernach, Johann Carl von",MALE,ace6558e-9d28-40e1-9853-4eb945f80def
"Westernach, Johann Eustach Egolph",MALE,19e59a72-7b84-48b6-878c-bab949cdf744
"Hasenbank, Christian",MALE,15121b89-5751-4022-be9f-4c6e1008a9ec
"Hausner, Hans Jakob von Winbuch",MALE,b83695e0-61c9-4bd0-be01-9ab6bff47afd
"Hausner, Georg von Winbuch",MALE,3d0c9f06-eff9-4a18-b9ea-cbbc7577bbee
"Blättner, Samuel",MALE,ba7a7030-c016-4248-8131-d472c2d73923
"Aprill, Francisco",MALE,1e05502a-1b55-48eb-af4e-14a7ef49ca43
"Stolberg, Christoph Friedrich, Graf",MALE,651ccab7-752e-47de-8c35-c38353b28ed6
"Hürner, Johann",MALE,4989a2e0-c14d-47de-a961-d473d97ce770
"Winkler, Johann Michael",MALE,34437a04-2db2-44de-8ceb-06e2aeb86404
"Roscher, Johann Michael",MALE,ac23222f-7f9f-4fc4-9786-27872f3033c8
"Hertel, Johann Georg",MALE,0cc9249c-e434-41f0-bc2c-0a856eff2447
"Bentheim-Steinfurt, Karl Paul Ernst, Graf von",MALE,bf3e1800-6464-4f1f-bfb9-8940e9e4ef3c
"Wouwerman, Philips",MALE,82b273cc-18a9-4e39-90e8-b9a4c6e7d535
"Major, Thomas",MALE,7ae335fa-db52-467f-b5c0-ed6fcd58b031
"Ruedhart, Franz",MALE,b6344582-3905-4289-9433-c950294ebd33
"Baldszuhn, Bernd",MALE,aa2428a1-2b22-4f17-be8f-d64ef42841ec
"Zimmermann, Thomas",MALE,c5b085f9-93fe-4354-83df-0e32e8e878b6
"Eyerschüttel, Johann Christof",MALE,00591cc7-3c1f-402d-9913-a82400cbd497
"Zimmermann, Harro",MALE,e1ae7843-c625-4c7c-9514-6d0d9227e90a
"Schmid, Karl",MALE,d9d73110-a2a6-4113-9dc8-9248fa66aa5a
"Ellrichshausen, Karl Reinhard Freiherr von",MALE,3ca8f030-97ae-491e-8060-50b551dfea3d
"Prachner, Jan Josef",MALE,1448f771-6d1f-45ce-8440-62a65c19566e
"Martini, Johann Jerimias",MALE,9f6d974f-3ffe-4f06-be99-f63d6e4460af
"Wangenheim, Friedrich Nicolaus von",MALE,e8d4a718-ff72-4b79-b612-e2b556941bbc
"Stange, Friedrich Wilhelm von",MALE,b942fbce-b15b-452c-97b4-be35c9c468e2
"Backoffen, Johann Andreas",MALE,2bb1ba86-5aa3-4584-84e0-ffc5c0f1fc42
"Mutschele, Bonaventura Joseph",MALE,dd4ff511-1ade-4dca-bc4f-b68f43f72934
"Mang, Johann Joseph",MALE,ade9431d-db59-4fb4-ab67-9cab469f91b4
"Anwander, Johann",MALE,e6deef78-45d6-4eff-b2d6-768044bc81b6
"Hege, Anton Anselm",MALE,90a63ea3-06a7-4f0b-aead-ea98b7e58685
"Sürg, Johann Christoph Rupert",MALE,664cfa06-5802-4493-9a44-eb85031da633
"Bartscher, Philipp Ferdinand Ludwig",MALE,93b34b87-5174-4540-9413-c85dcd484f22
"Hanxleden zu Eickel, Leopold von",MALE,cd3ede36-74b5-410f-9fb0-feb5b07164d0
"Friedrich, Brandenburg-Bayreuth, Markgraf",MALE,6383186f-ede1-42dc-ad7c-1411dfcec9da
"Galli da Bibiena, Carlo",MALE,7cdb8b97-718b-400a-a50d-1d969db4fcae
"Thumb von Neuburg, Hans Friedrich, Ritter",MALE,b326c6a3-1852-410e-8c4f-d5b472942d07
"Thumb von Neuburg, Wilhelm Ludwig, Ritter",MALE,b16e95ef-1639-4dc6-90c4-2f3d149122a3
"Thumb von Neuburg, Hans, Ritter",MALE,aef22166-0c75-4969-a237-1a0991b4eae1
"Thumb von Neuburg, Albrecht der Ältere",MALE,960c325c-70b2-4c80-b46a-cdaa705a5634
"Thumb von Neuburg, Albrecht der Jüngere, Ritter",MALE,6d41084e-4f6d-46cb-b841-77543c1ea088
"Aichelberg, Anna",FEMALE,51a6e43d-9362-4f3f-8d7d-9c6543ad472a
Johann Hederich Sprenger,MALE,25e83956-810f-4cbc-b66d-c03fbcc3ff47
"Küssner, Valentin",MALE,caa2de4d-bfd6-4d16-986e-1f57f1d1b52a
"Böhmes, Johann Heinrich d. J.",MALE,d57ce644-f0a9-4535-b19a-8bd8f279fdb8
"Süßner, Conrad Max",MALE,9e74a941-666c-4260-9b94-115cd8f7d76b
"Brocco, Antonio",MALE,d7dc8682-c520-4f96-8364-53f83c9fb624
"Treuding, Michael, d. Ä.",MALE,4b71292c-55b1-4ec4-96e1-8efe5562bf9e
"Dietze, Marcus Conrad",MALE,7fab4c7e-613a-408f-9029-ce24383a4a46
"Adam, Hans",,b2e01b4e-c3a6-49de-90a0-2a488036ba41
"Hocheisen, Johann",MALE,ad8425b4-2e3d-4739-97c2-6f0c85b88aad
"Miltenberger, Hans",MALE,fb3ee0f6-a6dd-43d8-89b2-de4722f6f6a9
"Medici, Anna Maria Luisa",FEMALE,9c9479a5-2ef7-452e-997b-762681ace41a
"Westerholt, Alexander von",MALE,e8a63472-e099-4aad-b465-7407c9900b24
"Thurn und Taxis, Karl Anselm, Fürst",MALE,3a21eaef-adbe-4b65-abb7-285e9d04c9e9
"Johann Ernst, Sachsen-Saalfeld, Herzog",MALE,427a7853-be63-42f5-a2ca-d7d8f76e6180
"Beinthner, Johann Jacob",MALE,635b9aaf-0bfb-41c5-b0ea-74b9290849f4
"Aachen, Hans von",MALE,4ddf00bb-b23c-489b-8c01-c170c6f8c327
"Christian Ernst, Sachsen-Coburg-Saalfeld, Herzog",MALE,11a2225a-4353-4c7b-9a8a-9ba0d852bba1
"Model, Abraham Elias",MALE,5a845780-d39e-4b39-8f4e-c8d137ddd2b3
"Buck, Zacharias",MALE,da3a5216-f28c-4411-9854-2112c21c2efc
"Weiß, Johann Georg",MALE,69db88d0-c242-4ca7-9e28-d2383738402f
"Rumohr, Anna Sophia von",FEMALE,67c60404-a904-407b-8cd7-22963255092c
"Trescher, Jule-Marie",FEMALE,4cea8165-2d21-4816-8288-1518bf64574e
"Tonella, Joseph Maria",MALE,deab754f-3c01-473c-bbce-c4b681c2941c
"Obwexer, Maria Anna",FEMALE,9aa7db92-ecfd-480a-8a4b-9b466799330a
"Pentenrieder, Johann Martin",MALE,4ce34aad-8287-4be1-8f3b-c8471e68e480
"Scheller, Hans",MALE,ef20b910-9c7c-46a8-9270-748e87aaa9d1
ND,,7f01291d-6dba-4eed-8d2e-967afe57647f
"Strol, Hans",MALE,8565da71-ad09-420c-afd5-e20349e6face
"Baroldt, Jakob",MALE,0bc7a10b-e5fc-45d4-975b-5dd78a22c4ac
"Schulenburg, Kurt von der",MALE,e3a74276-3d2e-428b-a006-5b364e1f6185
"Jacobs, Hans",MALE,ecdf3514-d230-47b5-b469-ef3cf938a27e
"Johann X., Lübeck, Fürstbischof",MALE,7a3e690d-ccbc-4072-b283-12fa4ae3cbb1
"Christian August, Lübeck, Fürstbischof",MALE,763b4010-ceeb-4ee7-8c67-9bfa0e4d1ee6
"Görner, Achatius",MALE,18053dc2-78b0-467a-a757-df80b21077e3
"Albertina Friederike, Baden-Durlach, Markgräfin",FEMALE,955c3b4b-c0ac-4db5-bf9c-a4f305ed9b6f
"Johann Friedrich, Schleswig-Holstein-Gottorf, Herzog",MALE,d4f8ff75-aa1f-4b3c-af98-54c106d5785a
"Allers, Theodor",MALE,1c9f7a85-e974-4a63-bf3a-fdd79173f44a
"August Friedrich, Lübeck, Fürstbischof",MALE,8e81fc6f-1ef3-4290-83e5-1cc341165abb
"Ahlefeldt, Hinrich von",,3ad4a08a-505a-4bfb-8246-2f10231d76f7
"JungClaus, Joachim, Doktor, Advokat",MALE,9edf96d6-48c0-4ccf-bd89-25b7352bf108
"Schwarzmann, Andreas",MALE,899d16d7-c801-4f3a-b644-5dea7a87fd5e
"Gäbisch, Daniela",FEMALE,d5b02967-4b3f-4edc-8c43-7d503d4f62f2
"Andreioli, Jeronimo Francesco",MALE,bf5b20ac-5881-4aea-8cc0-94e6b0fdc083
"Gläser, Georg",MALE,aa9430b0-8dbc-42a5-b2c2-eb1ce7056905
"Herrmann, Dirk",MALE,10946d6f-01e1-4a27-b123-deb666a4203b
"Fitzer, Franz",MALE,e0367e78-3d1f-40a6-8c74-bbcbc79d2bae
"Lantes, Antoni",MALE,d475db87-2155-401f-9422-1da12971794c
"Albin, Ludolf",MALE,cc042966-267d-4501-89f7-a62f4d76f670
"Lindner, Johann Carl",MALE,96ca1672-d1cf-48cb-895c-80d494abdd5e
"Schmied, Johann Friedrich",MALE,6850e15f-0bd2-46c3-bc7c-2aeee28de68b
"Simonetti, Martin",MALE,60a4a67c-a12b-48bc-bd2c-519e4117e82c
"Schütze, Johann Christoph",MALE,4e66b8e7-b449-4436-8b7b-c3fc7bd9eb2f
"Trebeßky, Paul Anthon",MALE,3531cf39-6161-4483-8cca-4ec660593563
"Abel, Ernst August",MALE,db3e7f9d-b380-4157-a11f-baa402eb72e3
"Schubart, Severin",MALE,c63643b3-fe3a-4fd0-bee0-2ecde8f0ea12
"Bodan, Andreas",MALE,c37cd6ff-62e5-4192-b0ec-7fc1ad81a962
"Düwens, Johann Andreas von",MALE,9fdcce00-8511-4fb5-b486-ee3049578b45
"Witthauer, Christoph",MALE,93a58f23-a7e7-4f8a-83d9-5404c2d4c088
"Ranie, Piere",MALE,7ce5d2cd-d9ba-4a03-ae51-bc2720193901
"Egeling, Johann Caspar",MALE,70b5d141-b84d-4dfb-9b62-19b05e973f16
"Barisien, Friedrich Hartmann",MALE,60990f2c-1c81-4bfd-831f-62e7f3950c96
"Schrader, Christian Adolph",MALE,399b4330-21b1-4d88-9f31-31e4c9c2bb73
"Lisiewska, Barbara Rosina",FEMALE,01ef4081-f51f-4399-b945-8e271807d2a4
"Lisiewski, Christoph Friedrich Reinhold",MALE,01c80e72-c801-4401-939b-0c2628ce7007
"Karl Wilhelm, Anhalt-Zerbst, Fürst",MALE,e6605628-5490-497c-8e7e-74cc4343adbe
"Johann August, Anhalt-Zerbst, Fürst",MALE,ddd46085-34c7-4eac-93a9-3cdd9dd9d736
"Johann Ludwig II., Anhalt-Zerbst, Fürst",MALE,b2ce7e96-f76f-4e97-b1ed-523c4c71d291
"Johanna Elisabeth, Schleswig-Holstein-Gottorf, Fürstin",FEMALE,2dc9ba8e-4817-4ef9-a597-7931c6695f84
"Christian August, Anhalt-Zerbst, Fürst",MALE,0d443d5c-6ea4-46e4-87a6-7de4fc4e7b68
"Domack, Christian",MALE,1bd5b824-a09a-4bb0-9c04-43477a6baf3e
"Schuchart, Johann Tobias",MALE,a117f3ae-bb6a-4696-b8d5-bc78897adc83
"Tütleb, Johan Martin",MALE,97b31ac3-62ec-4b14-ab16-ce7418da1bd2
"Friedel, Johann Friedrich",MALE,6213940f-37a0-46be-8b25-bf9001e66712
"Behr, J. A.",MALE,470cded2-e02c-447c-82a5-989c105e4ab1
"Ryckwaert, Cornelis",MALE,3412af01-6e9f-46e3-aaf1-78bffa6e0012
"Boßmann, Johann Christoph",MALE,f0a4fbb1-377d-4f7b-89ef-e281ad40c844
"Lück, Franz Friedrich",MALE,7f04c851-4c22-4698-89d7-6073a39d5354
"Reinicke, Gottfried",MALE,55c321c6-c593-43e6-8c1e-b621f47923f7
"Schmied, Johann Christian",MALE,22007127-ae86-4364-9138-fa0281f65bf7
"Stutz, Christian Conrad",MALE,2175ca27-eef9-4ff2-8ecc-69aebda5f441
"Ehrlich, Johann Christian",MALE,1da9a2a9-d636-4d38-b221-87db2af95345
"Helmberg, Georg Leonhard",MALE,60f66dab-1edb-49e1-bb22-a31595132df8
"Speth von Zwiefalten Gammertingen, Marquard Carl Anton, Freiherr",MALE,3f9798a4-4b07-44d5-9d79-23d5b5f7de5e
"Reiser, Ambros",MALE,5897d810-9506-49c2-97ea-15a9b2a49dbe
"Wenge, Friedrich Florenz Raban von der",MALE,9c215493-45e4-4bc5-af7e-60b19a46f3fe
"Harsewinkel, Franz Wilhelm",MALE,d08fa233-42ca-4c53-a2b6-e0d782f240b6
rosencranz,,2d72e723-731c-4dbf-b9b2-0fbedf33f9ca
"Rauch, Anton",MALE,c56a4b3e-5f41-4557-a680-7bf85b776499
"Bader, Abraham",MALE,72fc3033-2865-4de2-bf0c-76eec4c08e29
"Bader, Franz",MALE,4b449d69-bc6b-428a-a6bc-dbb242029aff
"Reichlin von Meldegg, Franz Marquard Anton",MALE,e9fd0b6c-4768-426c-b754-b498c329f477
"Carcano, Nicolo",MALE,7291eab3-e794-4297-aea3-c8ba4eedd6b0
"Hector, Nicolaus",MALE,ad3aa124-9641-417b-acd7-a9ed3d7c0566
"Hochheimer, Johann Philipp",MALE,f982c5d7-26fe-43de-9be4-b34a52b9ed7d
"Molla, Gasparo",MALE,dc9b531c-8420-43e3-a3ff-728ef10186da
"Oldelli, Giovanni Antonio",MALE,a6244bb4-ac72-4a8b-a2dd-0fd52eaf6fb3
"Melchion , Stefano Ignazio",MALE,89b0d44c-87fc-4ee7-8440-f523e3c8d0a8
"Rizzo, Antonio",MALE,4c7986a0-7a0a-4c10-b4c9-748e92dc73f2
"Hagen, Lubbert",MALE,dbcb5515-d843-450f-929f-ec99013ac134
"Raman, Jacob",MALE,e546a8be-f126-4825-a36c-a6ea251444e1
"Schildt, Johannes Matthias Georg",MALE,fc664b4b-8e23-4254-84e0-de3b4ca46a31
"Fix, Johann Bernhard",MALE,0d5a61c2-79d9-4aa8-88b5-53b3cc6684d3
"Haß, Peter",MALE,79781574-4075-4e9f-a2c3-981a6f8c620a
"Treuner, Carl Christian",MALE,182dfaf3-77c3-4f04-a614-8264d7962d91
"Philipp Julius, Pommern-Wolgast, Herzog",MALE,8b4a7fa6-4313-4644-a861-d5af96095fde
"Anna, Pommern, Prinzessin",FEMALE,8b12422d-efc4-432b-a661-d7653dafca1d
"Müller von der Lühne, Burchard",MALE,e4609bb6-492b-4bd2-83d6-c740b3f8fa59
"Sophia Hedwig, Pommern-Wolgast, Herzogin",FEMALE,7ae914c3-3320-4583-9b48-7ed50fe37b25
"Adelmann von Adelmannsfelden, Wolf Caspar",MALE,97e79e3e-cb8c-405d-b4bf-3e41435c6f9e
"Holl, Joseph",MALE,cd07d90e-d900-4086-8fd4-0ae23be5229b
"Manz, Sebastian",MALE,0dd8ad70-e576-4fb6-9ce3-f7b77cada89b
"Scotti, Giosuè",MALE,5b07c8dd-c8e6-404d-b542-e551a8b54d9b
"Solari, Francesco",MALE,80c92139-28e7-4458-9595-0b17773b313e
"Roth, Johann Gabriel",MALE,6ebe2009-8da8-419e-a30b-d95f3974963b
"Maria Theresia Josepha Felicitas von Waldburg-Trauchburg, Gräfin, geb. Waldburg-Wolfegg",FEMALE,4b701d77-15a0-4f42-a962-54ebada446a5
"Johann Ernst II., Waldburg-Trauchburg, Graf",MALE,01e07bc1-eccf-4120-a607-85b4faf9c3d9
"Wegmann, Hans",MALE,ba27f3fc-1c73-45ef-8561-d5740fc5b065
"Maximilian Maria, Waldburg zu Waldsee und Zeil, Graf",MALE,3244ea58-3d08-4ac8-bfea-a99944590888
"Gebhard Xaver, Waldburg - Waldsee, Graf",MALE,d21b8ef7-cc31-4587-9ebd-a3946ea177be
"Josef Anton, Waldburg - Waldsee, Graf",MALE,88726f6c-a46e-447a-a9cf-d9b119ea8e20
"Räntz, Johann Lorenz Wilhelm",MALE,de3eabf5-a68f-4a7f-aa3a-77e737d40b8c
"Bouchardon, Edme",MALE,6b4f81f7-c486-45f2-ae3a-303282359d9c
"Jenner, Philipp Gottfried",MALE,67971607-1539-4e9c-a794-af4582c44972
"Schnegg, Johann",MALE,1e7b32e9-9bfc-4ecd-8ccc-57d626c260b7
"Räntz, Johann David",MALE,15957ba5-a80b-439b-8eca-08c8ab2630b6
"Cochois, Barbe",FEMALE,dde2e611-a33d-405a-9644-b8be7ddf1bc2
"Argens, Jean-Baptiste de Boyer d'",MALE,c660f8b8-0dac-4b90-9233-a4fa9b8585d7
"Cantarini, Simone",MALE,fd24a612-9b68-4d8a-92a5-6ea9e9b9f24f
"Van Loo, Carle",MALE,a5b9a817-6e5d-4cab-9f9c-f1ee24294605
"Boumann, Johann",MALE,e5e4cce6-768e-49c8-9c6d-9d979922abbe
"Gentileschi, Artemisia",FEMALE,20691136-f2a6-48f8-8e64-eb890c0e4b34
"Schuppen, Jacques van",MALE,384df546-113a-4a0d-b61a-500bd7988a36
"Pierre, Jean-Baptiste Marie",MALE,6d28eb94-e2da-40eb-93b6-7921f4c0d62e
"Restout, Jean",MALE,431ab5a8-c38c-4420-829a-1d8ff1a3f582
"Richter, Christian",MALE,55194b55-a5ee-4874-a47f-16f2c79499e0
"Boeselager zu Eggermühlen, Franz Heinrich Anton von",MALE,7a0fa060-0297-4ce7-a7ba-77835704ffdc
"Boeselager zu Eggermühlen, Caspar Heinrich Goswin von",MALE,771fc714-c0e9-4aca-8308-d30ba67d65ec
"Güding, Johann Moritz",MALE,493fd93a-7da2-48b7-ae0d-fb51897a8d81
"Mair, Balthasar",MALE,3491e010-c705-11e9-91ee-4b76485b413f
"Biler, Jerg",MALE,50d91a40-c705-11e9-91ee-4b76485b413f
"Hartmann, Pfarrer, Holzgünz",MALE,a8c77320-c708-11e9-8ffa-2fc9d873f8c4
"Helmershausen, Georg Caspar",MALE,deec810d-6268-40ae-9ce8-afd6a98942ca
"Käseberg, Friedrich August",MALE,51a33f3a-105c-413f-bc4b-3ebb8e017bfb
"Gugg, Hugo",MALE,a623af1c-4265-4bf8-a0b9-f804e3671ce6
"Breidbach zu Bürresheim, Karl Wilhelm Joseph Adam Freiherr von",MALE,a096c508-82fc-4cb8-830b-3f7256977df7
"Zöllner, Rudolph Christian Albert",MALE,2903f8cb-1fc0-4546-a8df-320abb4a499c
"Rantzau, Detlev von",,813a845a-7377-473c-a273-abc39bbd2a34
"Simon, Pierre",MALE,3a59623e-e513-4729-b5f0-b4143fdab4ef
"Scharten, Rudolf von",MALE,eb0d73c3-3fe9-449b-af8f-30aafdea467e
"Vögele, Michael I., Abt",MALE,ea49c16f-7240-4330-a3f4-733c11ac3181
"Müller, Daniel",MALE,6bf81f20-2055-4551-8068-5c273bc9d611
"Piening, Claus",MALE,b8283caf-fe4e-41a0-a6f3-3e0a7742f341
"Piening, Christine",FEMALE,9731ac15-30a6-4580-abb2-b989a7702de5
"Lotter, Hieronymus",MALE,fed60c7e-3d93-422b-b85d-471d84adeede
"Meer, Erhard van der",MALE,302bd11e-6ff5-4ac8-8b06-5658b3f4e225
"Cranach, Lucas der Jüngere",MALE,1002644a-6796-4095-bd4a-5df79f9cf656
"Anna, Sachsen, Kurfürstin",FEMALE,02776611-3f69-4545-a6bd-cfa50745454c
"Brockdorff, Joachim von",MALE,c1e33729-6e7d-4432-b820-b64d256946de
"Harresen, Jacob",MALE,0d4720ef-cdb4-4414-9bf0-e505855f965e
"Ehrenfried, Karl Gustav",MALE,c60039dc-f9ee-48db-b61e-c3046c2489e2
"Schlitz, Georg Otto Heinrich von, gen. Görtz",MALE,d4f740f2-edaf-4f6d-924b-e218fb1c24ef
"Buchwald, Augusta Maria von",FEMALE,0716f790-f46f-4d70-bf3f-68a4458001cb
"Lerchenfeld, Maximilian Emanuel Franz von",MALE,cd11d435-617d-4baa-ba29-be8f28844de4
"Özkan, Ayşe",FEMALE,a4ac6ed8-a756-4a30-b3ba-da4fe30bc88c
"Göbel, Johann",MALE,7afaf1f1-ae62-4f64-a8c3-843ab038f51f
"Wespien, Johann von",MALE,1337fbb5-2654-40a8-97ae-69539fdcc9dd
"Couven, Johann Joseph",MALE,dcef613f-7085-4a34-831e-3dd5f61a67ca
"Bollenrath, Johann Chrysanth",MALE,8c9c9479-2e02-4869-9803-6184f58c53cf
"Theydes, Christen Boh",MALE,38c442d9-d307-4b8e-82f9-42288c9c2cc3
"Hörde, Friedrich Ferdinand von",MALE,a0232a21-dd5b-47ea-9aa4-2d253e7d962d
"Fehre, Johann Michael",MALE,b13e5acc-bad2-4e6f-8ff2-b63a9792d05f
"Schirnitzer, Johann H.",MALE,db2bfc7b-0023-4dcb-a4e8-d613e14596d5
"Widemann, Joseph",MALE,0716a1a3-9334-4be1-a04c-95098dbf8f95
"Boye, August Friedrich",MALE,bbca380f-c1b0-42a2-a9d3-2ac59deda0a8
"Riesch, Isaak Wolfgang von",MALE,c5c669bf-29ec-4e5b-9537-aec56afc763a
"Riesch, Wolfgang Edler von",MALE,317e122a-7050-428e-acd2-ced806ba070e
"Brockdorff, Cai Lorenz von",MALE,b0b5ffde-170a-460d-9b94-d08c4548debb
"Rantzau zu Hanerau, Cay",MALE,786779e7-accd-4e8c-a0a8-c51e3a09e44c
"Brockdorff, Carl von",MALE,e0368100-5673-4693-beeb-3ab7935492f5
"Geyer, Wolfgang Albrecht",MALE,35921dd8-dfc9-4384-9ce1-0840ebd3fe3d
"Kress, Leonhard Wilhelm",MALE,99c3a276-d49c-42a8-b26c-3a2f7519c39d
"Christiana Maria, Hohenlohe-Langenburg, Gräfin",FEMALE,e02a8b56-fd37-426f-896b-71d28cd49b6f
"Eleonora Juliana, Hohenlohe-Langenburg, Gäfin",FEMALE,3e7b1c0b-6e11-44fe-bc0a-1347c84fccc2
"Philippine Henriette, Hohenlohe-Langenburg, Gräfin",FEMALE,c0934359-c3bb-4ed4-a771-1750af492c3e
"Eleonore Magdalene, Hohenlohe-Weikersheim, Gräfin",FEMALE,a965caef-8c71-433f-9d97-ba475591767c
"Ernestine Elisabeth , Hohenlohe-Langenburg, Gräfin",FEMALE,551fbde4-c468-4b9f-8c4b-6d9f8983f66a
"Karl I., Braunschweig-Lüneburg, Herzog",MALE,5b788d12-a187-4509-aad3-d62d7bf7253b
"Richter, Johann Moritz",MALE,3f16bc30-c80f-11e9-8a8f-6315b3a88f02
