appellation,gender,ID
"Peller, Martin",MALE,b3c97f67-3a62-4a52-8614-8286fe48dc3c
"Carl, Peter",MALE,e9d2dca4-f433-4971-bfec-d6526bdcdc31
"Wolff, Jakob d. Ä.",MALE,4b67b41b-906a-420b-bf03-769718f8e8e4
"Werner, Hans",MALE,56d0202b-18e7-426e-978e-f86a9f4e758a
"Gärtner, Georg d. J.",MALE,a6ef7a09-67af-4f28-aaa3-9c54b16e95ab
"Bayr, Lorenz",MALE,b19d4dbd-e137-4472-90b1-bce910ab4b15
"Scheffer, Lucas",MALE,26585b00-67d3-4936-8b19-43b0b5642dfb
"Nordheimer, Philipp d. J.",MALE,14c04425-903b-45f2-ae5f-27be1436169a
"Reusner, Nicolas",MALE,825b63d2-4dc9-4971-826b-a8b1d62674b0
"Scheffer, Sebald",MALE,e722124d-c204-442e-8925-61bdd8330541
"Heermann, Georg",MALE,037fe1fb-bbe9-42fe-83be-9f7df5e9add8
"Merebillia, Giacomo Botta de",MALE,ca199bbc-5e8a-4b77-8e12-74e189fec1af
"Göttler, Martin",MALE,a762d222-5cdd-4980-aec3-7560d5e1738b
"Karcher, Johann Friedrich",MALE,92a51707-93d7-43e3-a2da-84a488c4689e
"Eckhardt, Ezechiel",MALE,ff535895-9f77-461e-bb9b-3e2b4702bbd1
"Wiebel, Centurio",MALE,7c1ade55-1322-4116-9936-89816a185cd3
"Sibylla Elisabeth, Sachsen, Kurfürstin",FEMALE,a07593b6-e128-4985-a534-1e9fb3981d37
"Eckhout, Albert",MALE,aa64cb9b-9c72-4151-be7d-507ddf8a4892
"Donop, Levin Moritz von",MALE,82f09c21-83b6-42b1-8c0b-4e54403cacdd
"Pictorius, Peter, der Jüngere",MALE,f7b69ad6-9a51-43b0-8270-a12a354b8953
"Donop, Carl Heinrich Casimir Moritz von",MALE,7e5dc248-a6cb-4980-967b-105e21c3d3f9
"Sayn zu Wittgenstein, Johann von",,e4ce7cde-687f-4994-9a3f-16c15239a113
"Tornielli, Giovanni Battista",MALE,30937ab0-c583-11e9-9a28-879a4ed5a2e2
"Anna, Braunschweig-Lüneburg, Herzogin",FEMALE,c5535df0-c588-11e9-9a28-879a4ed5a2e2
"Brüstungsmeister, Werkstatt des Marten de Vos",MALE,8c106900-c5bc-11e9-b6fd-d99e1ba53a95
"Oesterey, Carl",MALE,1ad4c420-c5fd-11e9-a97f-1d9542ed7a37
"Henriette Amalie, Reuß zu Obergreiz, Gräfin",FEMALE,5bb04925-99c9-4e8f-9a66-f56dd819610f
"Heinrich lI., Reuß-Obergreiz, Graf",MALE,2ac9d8f6-a885-404b-b309-9d95ebe1deba
"Brendel, Johann Gottlieb",MALE,b1800d3e-0c00-4fa5-84eb-7aec995a15ba
"Denzel, Victorian",MALE,a6fb38d0-1020-41fd-85bb-6ef2885c7b0e
"Liliencron, Andreas Pauli von, Reichfreiherr",,39b58cfa-17dc-4678-8938-d26e741d6df0
"Liliencron, Paul Albert Balthasar von",,215e65ec-1e00-4fec-aa90-914144f6bd11
"Könitz, Peter von",MALE,2111d8d0-9088-41ea-a59b-2ce04c07b5ea
"Fraunhofen, Adam Lorenz Wolfgang von",MALE,12922666-ece0-4f26-a5d5-0ee8a192da62
"Härdl, Johann Christoph",MALE,714cb59b-96ac-4e19-97cb-ff59f1167914
"Scheck, Jobst",MALE,a6aba592-c30f-4488-8a67-bf9867c973fd
"Lüders, Friedrich, Maurermeister",MALE,bef6eca7-5aff-4515-926a-a4f0006d48f5
"Basse, Peter",MALE,8b75131e-8569-4a7d-a1db-db8277700e2b
"Werner-Clementschitsch, Heide",FEMALE,90c5da83-723d-4b6c-8a2a-c449424e6797
"Feichtmayr, Johann Michael",MALE,460f3ede-6426-47d4-9b45-b31a62c66850
"Rasso, von Grafrath, Graf",MALE,639be09f-e268-4657-af79-85243b0a92eb
"Sonntag, Renatus, Probst",MALE,faeb6ef5-c057-41f7-976e-8fb412eaffd2
"Karg, Herkulan, Probst",MALE,a3499f3c-69e2-4e3d-9b24-3b4275662726
"Thumb, Michael",MALE,cc10d116-7969-469d-9bbf-20a3070cfa6d
"Castelli, Eugenio",MALE,c1931450-7f1b-4f4e-b8de-70a227b7c185
"Coulon, Jean",MALE,22b4ad97-8317-4c4e-bea7-61e8a2045229
"Herz, Timotheus",MALE,1f7ccd19-7eaf-4c32-b018-0502ed6587a7
"Schifter, Johann Gottfried",MALE,b13b1161-7588-46e3-a470-f93bcb181c98
"Gromann, Nikolaus",MALE,30023ed6-e2e3-4ef9-af19-77e4f4f79c7b
"Rantzau, Betram von",MALE,ae60402b-cbdf-48fe-a14a-3f9846d9149a
"Kielmanseck, Friedrich Christian von",MALE,96cf4c49-ca6b-46bf-98ff-47396b511728
"Hütter, Johann",MALE,a6386cdf-006b-4ca8-afef-454fda3c78a0
"Heidelof, Carl",MALE,9e1bf175-58e3-479c-a7ac-c2cb682d4b44
"Lengefeld, Christian August von",MALE,ec0c7f9c-ff4b-4fef-8c20-8265f32306f9
"Hengge, Meinrad",MALE,02281cbd-65de-4dbc-9623-914df2bc0232
"Broich, Anna von",FEMALE,66b1a94e-2343-45c0-8320-07b6791f7249
"Plettenberg, Joseph Clemens von",MALE,be588030-cb0f-4cea-b887-4a78aa5592eb
"Rölcke, Peer",MALE,e490a0dd-a53c-4015-8ce4-680c986dc38d
"Mauro, Girolamo",MALE,0e61e41d-4da7-48fd-bc79-fd94c3da7a79
"Dorsch, Franz Ignaz",MALE,fe119982-346b-4762-b6b8-5c10536b8e6e
"Schleunig, Johann Georg",MALE,c004a198-37d3-4bb7-999f-4a978679994a
Christine Sophie von Braunschweig-Wolfenbüttel,FEMALE,586e730b-9239-49b5-a498-8bae550a8829
"Ovekate (Overkotte), Henrich",,de73b433-c2c9-45c1-81d3-b865e1deffe9
"Harborg, Johann Peter",MALE,4e3bf32a-7491-4d22-9279-44247ba0b99c
"Quensen, A. (aus Braunschweig)",,673ef984-12f0-4e70-ab26-147d85d33fe5
"Magens, Peter I.",MALE,df310f3f-90cd-4580-a70a-9ad8fdfca198
"Kämmerer, Johann Peter, Burgebrach, Amtsvogt",MALE,eccef1f4-2929-4480-a2bf-5260c992139a
"Wetzhausen, David Truchseß von",MALE,ce727c33-eadc-4d35-8a89-50fd84472c7f
"Wetzhausen-Bundorf, Johanna Wilhelmina Rosina Truchseß, geb. von Schaumberg",FEMALE,a5258b6c-9953-4eeb-891d-c55350479bab
"Wetzhausen, Sabina Truchseß von, geb. von Bibra",FEMALE,3ca5aef5-aaca-43ac-b937-7ec6a431608b
"Wetzhausen-Bundorf, Ferdinand Dietrich Truchseß",MALE,30a75ea1-d430-467e-a0ed-7ff25612f095
"Bouschak, Paul",MALE,f1649ada-8399-4d33-955e-4163f04ec337
"Lotter, Matthias",MALE,b43eb509-844d-4af9-bf8f-371111c3b203
"Harter, Franz Xaver",MALE,1898c09a-c98a-427c-8184-c36a2ea70d2c
"Hazy, Johann Adam",MALE,0f408c69-8f70-43c4-aa5f-995d1a7192b2
"Lorichs, Melchior",MALE,4cc1fc68-c95a-4124-8b92-ddcab3abe57f
"Paerna, Giovanni Hieronimo",MALE,8a45e461-ceb0-4027-b3e7-34ee66c710a3
"Tütleb, Jeremias",MALE,95cfb48e-2245-4c7e-879e-66ce478e48af
"Schaffer, Simon Cyril",MALE,da82e1fd-b79f-46d8-9fd5-9fbcc64a4d1b
"Schwarz, Emanuel Jacob",MALE,ec1e6541-3a8d-40f4-9086-0441cc0a6601
"Liebert, Katharina Barbara, Edle von Liebenhofen",FEMALE,d0c18394-1c74-4684-9784-97fbeb014238
"Schaezler, Dietrich von",MALE,cb1d11a0-b320-400f-9fe3-a17a3948a75d
"Schaezler, Lorenz von",MALE,614671f1-a813-4a28-878a-ccee42a2f218
"Schaezler, Dietlinde Anna von",FEMALE,1dfbe5b9-750a-4654-a5b0-1419977833fa
"Schaezler, Marianna Barbara von",FEMALE,13c729a4-c7a5-40cf-899c-79b7a1ed1dfc
"Stetten, David von",MALE,5b7b5128-814c-42fe-ada6-85b6ae91688f
"Meyer, Christian",MALE,f64c7148-b35c-480d-b464-941360deebdf
"Groß, Johann Michael",MALE,ded1da13-499a-4e38-ae63-6a208849ef4b
"Riedelsberger, Christian",MALE,e74373bf-3918-4dc9-8057-e2a09151bbc0
"Stumpe, Johann Gottfried",MALE,25ee6e52-f5db-4164-adba-ad1980dbb95a
"Dänewald, Artur",MALE,517527a5-93f0-49ee-9bc9-f277c42bf68f
"Cordorata, Domichino",MALE,f7eee33c-81e6-4645-a2e5-1c7f49e343f3
"Schacht, Paul",MALE,bf690697-1c23-4d9e-9091-554727243194
"Sinkel, Kristin",FEMALE,bbc524ac-df2f-4713-a965-f6ad8e968598
"Dehn, Friedrich Ludwig von",MALE,e7e576c9-377b-4a58-8dba-6f2c7950fc66
"Simon, John",MALE,e41245ce-8c70-4137-9ab0-8e9d3d47b01f
"Larmessin, Nicolas de",MALE,13d54e4a-f325-479b-b95f-690c419a7009
"Isselburg, Peter",MALE,6f81bcf9-0a7b-423d-a097-c40d09acb0e5
"Cats, Jacob",MALE,2beaf358-f0ac-4ec9-a080-32e05d780387
"Zincgref, Julius Wilhelm",MALE,d98232a0-024a-42bb-acf2-89902ea70343
"Bouhours, Dominique",MALE,92241fb8-abec-4de6-bfc4-c336fe2ff399
"Camilli, Camillo",MALE,8624adc5-b13f-4562-9b53-409246ba2092
"Heinsius, Daniel",MALE,eb159bfc-7279-4e3b-9f05-3fda9dee0867
"Bry, Johann Theodor de",MALE,77831124-daf6-4412-a926-86e6f2e7b2ee
"Brune, Johan de",MALE,87996d74-9f63-49bb-bce1-42ab7fbad779
"Typotius, Jacobus",MALE,25ac97c5-8260-48bf-bc68-176350626920
"Flamen, Albert",MALE,31f4ed69-2141-4208-8d07-0ab65cf4a0aa
"Lebey de Batilly, Denis",MALE,0f40ddae-47f9-4be1-817c-e65627f48d4d
"Harsdörffer, Georg Philipp",MALE,faaa0b6d-09f2-46c0-8bb7-5a86cbbb7fc0
"Pietrasanta, Silvestro",MALE,6b2a1fc0-5bb7-4a28-9537-a35446a5a2b9
"Bornitz, Jakob",MALE,7da8c770-1e14-44c7-bde1-fb120926e004
"Engelgrave, Henricus",MALE,3cbafd1d-5b7a-4dbd-b2dc-6fc7672c64e4
"Schoonhoven, Florent",MALE,4c1c6556-91be-45f8-b6b5-364b5bbe46de
"Junius, Hadrianus",MALE,65f919dc-ca1d-47c2-9a91-157b4a773260
"Bargagli, Scipione",MALE,609c6edc-b95c-4be6-9c42-740e5f35917c
"Mannich, Johann",MALE,274b2fff-5e5f-481a-9cfc-cdf216af25c5
"Thienen, Eleonore von",FEMALE,295427e3-45b1-4654-a7dc-342bd05ab5ea
"Bussche-Ippenburg, Anna Luise von dem",FEMALE,058605db-afa4-4b05-a307-234c88841741
"Kupecký, Johann",MALE,ecadc442-e535-43d8-b92d-0816130c30d1
"Schultze, Otto Christoph",MALE,d88a5035-a88d-42c7-8951-f66bca077eef
"Gotter, Gustav Adolf von",MALE,76077b77-877b-4988-b303-1db0cca01fae
"Weingart, Peter",MALE,c7a563a6-5b14-4d52-b555-7e629952f4bf
"Beck, Anton August",MALE,28a14e2f-50c7-4317-9512-3c74dbfb7141
"Brand, Konrad",MALE,7cf548c6-a25d-4c54-9244-f9afce4fb0a5
"Züberlin, Jakob",MALE,f2a7e57b-2681-4de1-8354-6af44261cbbe
"Stimmer, Tobias",MALE,ea247ff9-a79f-4c6b-822d-ea5ac7978986
"Meerheimb, Hans Wilhelm von",MALE,b8976511-d6b8-4e6c-a9ab-b4ffd907e585
"Heintze, Christian",,80a47e29-9102-4b56-9644-abf30fc241c6
"Reinthaler, Karl Christlieb",,05a0aaaa-4c0d-4d20-907f-86fd9428abde
"Junghans, Christoph",,61e5f1d8-7fc2-488f-a91b-0e7b1bb5f373
"Schellschläger, Peter Caspar",,60c0998a-4a53-4d99-b02f-460e34776a8b
"Witt, Marten",MALE,a3a20193-5c16-448b-bf06-50f61d34c044
"Witt, Gesche",FEMALE,0dab6e99-3067-437f-8c8a-d42d18271948
"Schönlebe, Jonas",MALE,01316eaf-76fe-4ea3-8bb4-f016ff89a864
"Schenk, Wilhelm, von Winterstetten",MALE,36cfc683-b597-4806-8495-15b231d7ca6a
"Hohenlohe-Bartenstein, Maria Felicitas, Gräfin",FEMALE,53cbf998-d7d5-43cd-b21f-c0dcb0b8d4ce
"Probst, Johann Michael",MALE,33d1a336-2007-47fc-b56e-ae292f2e6561
"Bünau, Heinrich von",MALE,edda5412-0dc5-40f7-99f8-e1e704b89d3e
"Maria Franziska Katharina, Sickingen zu Hohenburg, von, geb. Kämmerer von Worms",FEMALE,3edf16b6-c74e-4c26-ba52-6ff7056ff96e
"Maria Anna Sophia, Sickingen zu Hohenburg, von, geb. von Greiffenclau",FEMALE,3e9ba9d7-41ae-4ec2-b919-8b5fae2a5b17
"Ferdinand Sebastian, Sickingen zu Hohenburg, von",MALE,1ac81972-76ed-46d3-a5d2-8f869cf86715
"Schratt, Simon",MALE,8d1c8a8b-f956-4f39-aad4-0a746e5010d6
"Friesen, Karl von, Freiherr",MALE,2513e943-14ad-4aaa-8192-596a45f9a496
"Günther, Hans",MALE,ae3061ff-c74f-49f5-b69d-8b739694085a
"Bodenstein, Christian",MALE,0ea85a94-176f-4fae-8bd8-825cc85221d9
"Holzmann, Julia",,94cc8c0e-28d8-48e1-8e3b-52f38540462e
"Paler, Wolfgang",MALE,cb0779d0-8f23-4ba2-9061-d8225ef64940
"Selfinger, Sebastian",MALE,e171901d-a2fd-4f4f-8659-109ed7deede9
"Memwarth, Johann Konrad Emmanuel",MALE,a0638b0d-45f5-4d1a-bcce-7871b62c6b97
"Freyhardt, Wolfgang Christian",MALE,24696bfd-aa4a-4eaa-b09c-85676506b15c
Heinrich von Weilnau,MALE,6d95f8da-0bb2-47c6-ac4a-0c5c2382a652
"von Walderdorff, Adalbert II., Fulda, Bischof",MALE,51144fe5-d26a-489a-aab8-9a3d07cdafca
"Herrlein, Johann Andreas",MALE,3d96e608-0720-469d-8b4d-21f4dcbb481f
Johann Friedrich Humbach,MALE,1f7d5889-8873-44c4-87eb-ba7c65246776
"Truchsess Heinrich von, Höfflingen-Harthausen",MALE,8a8a8415-8f3c-4cbe-8f14-e710925fe6c1
"Riedheim, Johann Alexander von, Freiherr",MALE,80592320-c57d-11e9-a249-1d82ad4f6e4d
"Grana, Dosso",MALE,d3cf6cc5-9048-4fa0-b2ec-fc3fe7bac6eb
"Rosso, Pietro",MALE,1bbd6f83-0155-49b7-94b6-9657b8d06ffb
"Bosio, Giovanni Antonio",MALE,de63e6d5-7ac4-401d-a205-edc9918ee8d5
Auguste Sophie von Pfalz-Sulzbach (1624–1682),FEMALE,c7681a84-d9b0-4512-8c56-60d1a382bcc8
"Gambs, Benedikt, der Ältere",MALE,1180d0b1-7333-478f-b8b1-174262255bd3
"Weid, Johann",MALE,f7d3e4cd-d627-4583-b9ea-24a7426da9ab
"Sonnemann, Friedrich",MALE,7d1bc2d6-6678-47c2-a3ea-8d8a4def3c7b
"Adamo, Jakob",MALE,03128e72-c949-4114-8d2f-48459c9005dc
"Wilckens, Anton",MALE,e9471f9a-d8db-4e18-b49d-a377025f980b
"Krieger, Johann Michael",MALE,002be860-ea3a-4e97-97c8-034c5f0dfe20
"Lurago, Giovanni Martino",MALE,ce003def-92a2-444f-bdab-202a03870f97
Lukas Kern (1681–1749),MALE,a6553491-6bce-4f59-acb9-465b06a23343
"Kern, Anna Theresa, geb. Schwarz",FEMALE,364b8222-7fde-4d36-8515-9c561505f348
"Schneitmann, Johann Michael",MALE,920f4786-4943-493b-8352-c999c6722859
"Martens, Nicolay",MALE,bf3ab842-64da-4c8d-8180-8cc3910a54fc
"Seinsheim, Friedrich Ludwig von",MALE,b5494d00-c57b-11e9-a249-1d82ad4f6e4d
"Grien, Tobias",MALE,320b9460-c7f7-11e9-b70b-d3ef6d0103b8
"Sailler, Johann Thomas",MALE,09595610-c7f7-11e9-b70b-d3ef6d0103b8
"Thienen, Wulf Hinrich von",MALE,222bc0d3-c577-49bb-9e8a-ba03fc24495d
"Thienen, Detlev von",MALE,1cff8fc8-80e0-4a0f-9222-0aea02e5bfb3
"Bellasio, Giovanni Pietro",MALE,16badbe4-ba94-4a8d-851f-68ce0f5f4297
"Hausen, Quirin Gottfried von, Dekan",MALE,ff66db23-ef3e-4be3-a475-d85d9d7a6639
"Schwarzach, Rupert Franz Xaver Friedrich, Freiherr, Dekan",MALE,73cd44b1-6c86-49f3-b6e0-63c0f7f1bed2
"Schönborn, Franz Georg, Graf, Fürstpropst",MALE,5df48cad-27a8-4405-8925-1370b162fc4e
"Wiedemann, Johann Edmund",MALE,7fb50cae-d3ec-4890-aa6d-ac202b4b0166
"Bockum-Dolffs, Johann Franz",MALE,9187638a-199d-4575-85ac-5d7b150e1bc1
"Bockum-Dolffs, Franz",,2ac27db3-69b0-4179-8804-c9e28bc7f60b
"Johannsen (toe Boecop), Arnt",,a0bbe5e3-ef1f-4ee5-9d7d-aabafc8079ba
"Cour, Joist de la",,cdb9e87f-d714-4478-af40-a19c63b30b73
"Boy, Christoph",MALE,35aa5f12-031d-4154-b0c6-1a67db26fd80
"Honthorst, Willem van",MALE,20cee8a4-86c9-4d3c-9437-e0d7f7d93a7e
"Johann Georg, Brandenburg, Kurfürst",MALE,4836c209-aebe-4bb7-bfb0-a2cebbd48f1c
"Wachter, Johann Georg",MALE,e4288021-d679-4ff0-a6dc-a1fb50138c5d
"Schlör, Sem",MALE,3ddfc054-265b-42de-b1d5-8db525f4fc55
"Ludwig, Württemberg, Herzog",MALE,5dba11a1-be37-4631-a000-e56c6eea5aa0
"Beer, Georg",MALE,0a8a3891-a21e-485f-9be5-ca58a7ca48cb
"Herneisen, Andreas",MALE,d2d4970f-77bc-484c-bf23-cb53cf17f242
"Steiner, Hans",MALE,58a71aec-b3b8-4647-9f97-3e5ede853f66
"Gadner, Georg",MALE,6d78b29f-7105-4b5d-8dc6-8a27c5b69fb2
"Pietroli, Giovanni Pietro",MALE,d9d0efc6-18ec-41e3-ae26-5f25b39e77d4
"Grävenitz, Wilhelmina von",FEMALE,4f09db22-0a83-4c4d-a65b-6eef0ff48ab3
"Soldati, Tommaso",MALE,902ac2f2-40b7-40c2-8110-1ce1f9c25287
"Baroffio, Giuseppe",MALE,ad7b5c78-8ded-4c41-b68b-e9714100e173
"Braun, Josef",MALE,12387339-aca1-4fb2-8af3-94c18a039e14
"Brilli, Giovanni Pietro",MALE,c5c1920b-81ad-4af3-a089-ddc4828b4d0a
"Johanna Elisabeth, Württemberg, Herzogin",FEMALE,b63fa9ae-4684-4e63-a3ac-7a4db358f391
"Pöckhel, Joseph Maximilian",MALE,2119ceff-2cfb-4494-a52a-bedf22999999
"Sauer, Christian",MALE,e2270506-cbcc-4cde-b3f7-29dbafbe42d1
"Fressancourt, Michel",MALE,3b2af9d4-396d-4888-afb2-82781f4f5c48
"Friedrich Ludwig, Württemberg, Erbprinz",MALE,434f7891-4b4b-46b5-a509-7d1ceef79aad
"Henriette Marie, Brandenburg-Schwedt, Prinzessin",FEMALE,befa0c23-1bb4-463d-900d-9045de5b0422
"Pessina, Johann Ignaz",MALE,e4d12f2d-d6b9-4823-9a91-684c39513471
"Sänger, Johann Jakob",MALE,b50ab921-2b4e-415b-a4cd-47dab335ea86
"Daser, Simon",MALE,724cbce9-87cd-417b-a243-d7b54b92f757
"Deutschmann, Joseph",MALE,9e2f4b67-9c71-44bf-9d06-05048872f19e
"Della Croce, Johann Nepomuk",MALE,5ac135d4-f81a-4a6b-adfe-16d944ba910e
"Goder, Johann Nepomuk von",MALE,b27cafcd-1fc7-4c5e-a945-e3faaf58a87c
"Schönau-Zell, Maria Catharina Barbara",FEMALE,7f895b4a-04ae-4a8c-86e6-e8d337b2607e
"Schönau-Oeschgen, Johann Franz Josef Otto, Freiherr",MALE,687ce767-3237-455e-a41a-2d508ebf9b94
"Heespen (auf Deutsch Nienhof), Christian Friedrich von",MALE,f635274c-bb25-428a-a3ed-86e1376a34e3
"Salm, Niklas von",MALE,d6188419-072a-49dd-b8c8-7e0bf53eabda
"Hamilton, Johann Jakob von",MALE,92a379b9-3752-4cb8-91f3-2e1d9bf94d2d
"Säntz, Johann Gordian",MALE,82a37dbb-0c33-400a-84e7-d5520413cf03
"Wolff, Jakob d. J.",MALE,eb216e7d-0cb4-457c-9e12-590b0043f572
"Kaut, Valentin",MALE,79e8b89b-ead9-474a-816a-df0053e0a1aa
"Juvenel, Paul d. Ä.",MALE,95a701ef-1ae5-4352-9480-402b0dde97a5
"Weyer, Gabriel",MALE,80df712b-dd50-4750-bc97-9791224fe6ea
"Schweigger, Emanuel",MALE,3dc463d5-7fa6-459a-8cd0-a78ce9648fb1
"Beheim, Hans Wilhelm",MALE,2fcfb806-ea5f-4da5-b85e-a70a5371245b
"Vest, Gregor",MALE,f4adba03-18a2-47d5-b83f-34c1578ddba0
"Johann, Gemmingen, Fürstbischof",MALE,7d607540-c4bc-11e9-a787-75de7068cfba
"Schauburg, Peter von, Kardinal",MALE,097d584a-7de1-4c5e-8437-a65aae96b86a
"Bose, Hans Carl von",MALE,c708af8d-a9ba-486f-b007-483ee28a6c6c
"Bose, Carl Gottlob von",MALE,97554db2-059d-449f-9ea0-9b0dd48aa54f
"Vitzthum von Eckstädt, Georg II.",MALE,16ab78da-27d6-47bd-84c9-eb81af7ed3f5
"Vaihinger, Johannes",MALE,b66a92f7-671a-4ea0-89ac-9939cadfa0ed
Johann David Vaihinger,MALE,a24b468f-0f78-4265-87a3-7966a39483f6
"Kühl, Gottfried",MALE,84b7f12e-6e0b-4618-aab5-dc0e7e0799d2
"Röhl, Burckhardt",MALE,05d5a873-309e-47ff-9c95-1d84800350c9
"Thielemann, Johann Michael",MALE,93191968-588c-4afc-87f6-dd3e08806864
"Wentzing, Heinrich Richard",MALE,4f93a816-1b24-482b-9016-27e599d4ee06
"Richter, Johann Wilhelm",MALE,15ee82e2-2536-465e-a480-e6968a040224
"Abel, Hans III.",MALE,0ee1ff1d-55cf-4da7-9a56-c861a469701b
"Anton Heinrich, Schwarzburg-Sondershausen, Graf",MALE,dc4bf829-27b9-4f5a-9644-a3c8de7fd094
"Heinrich, Schwarzburg-Sondershausen, Fürst",MALE,da41ed7f-983f-4601-8880-63d0b727eb45
"Günther XL., Schwarzburg, Graf",MALE,c79f2b9d-2573-4720-9479-e8b3de87c540
"Christian Wilhelm, Schwarzburg-Sondershausen, Graf",MALE,9850664b-00dd-444d-85a2-dbd4392fc16b
"Ludwig, Johann Nicol",MALE,f9540f9f-6baf-40f6-904a-a43aab8438b1
"Breith, Johann Heinrich",MALE,f20beb98-9fb3-45e3-a90a-3e65583df0dc
"Speiser, Bernhard",MALE,c269ddf3-8e96-4733-ad39-faa545ca8280
"Heine, Valentin Ernst",MALE,8f1aed6d-941b-4650-8222-9bd74981e86c
"Beringer, Wilhelm",MALE,539a83df-baa2-4668-b433-fcbb2e739863
"Scheppig, Carl",MALE,3e51e64d-fc8a-46f1-afc1-879996fd1bc3
"Günther Friedrich Karl II., Schwarzburg-Sondershausen, Fürst",MALE,b11701bf-63d0-4348-8294-b609f9d8edda
Karstedt,MALE,ad5ebb87-f37e-4494-8d49-0a7f0666cd26
"Benserade, Isaac de",MALE,301b2284-a7e5-4341-909d-dab9461f8b53
"Chauveau, François",MALE,2faa51d9-cedd-460f-ac86-8050f97af5c7
"Aquila, Pietro",MALE,20213441-d219-4960-8c4b-4e24beae82b6
"Lubecke, Johann Wilhelm",MALE,8f851a67-439d-42a0-a412-68b838503848
"Zimmermann, Johann Friedrich",MALE,7915e10d-93ae-4ce0-9863-35205251efd9
"Zimmermann, Carl Wilhelm Samuel",MALE,2675d05e-b6c6-44f0-aca2-8221ad095e8a
"Meil, Johann Ludwig",MALE,2080ac6d-0194-47bf-a4d7-8158a9779cc4
"Klemm, Johann Christoph",MALE,bc282b49-3ec7-4fe4-a8c3-a739be45035f
"Battus, Theodor",MALE,f41c8648-8734-4f90-87e9-4810c69b92df
"Pyl, Gottfried",MALE,fd89ffb5-eff4-4655-8901-a66136316064
Paul Klotz,MALE,c99495fe-638b-498d-99cb-fe7d2bbd274e
"Eckhardt, Johann Albrecht",MALE,209b69a5-f6f0-47b7-a48f-f86674a7e402
"Rossi, Lorenzo",MALE,46f0f418-bc31-41a8-a743-fd5db44f386f
"Vecellio, Tiziano",MALE,f5bd972f-7bc7-4e99-8a02-186486598814
"Galli, Domenico",MALE,bc800d19-3e62-4af9-8196-af96601971ae
"Materno, Giovanni",MALE,2edc1a2c-a21a-4e42-8df6-138392c9b2ee
"Trenello, Antonio",MALE,2a567421-2521-4fb5-ac05-94435f49af78
"Lanciani, Polidoro da",MALE,59baa38b-cfc9-42ca-a043-8d2acfa1c8f5
"Cattaneo, Stefano",MALE,4f7bca8e-1bec-45ca-8acc-9755c09348c8
"Fink, Johann",MALE,21ce84e5-ad88-47f7-a326-5959a6ef5eff
"Petersen de Hahn, Lorens",MALE,0e54686f-0147-4c69-a5cc-ef2bb6367962
"Burnat, Peter Ludwig",MALE,aaeaa653-9148-45f7-ac11-80476127f396
"Brenni, Giovanni Battista",MALE,2d638a58-7631-4ef3-bfb6-82b2edf8d450
St. Karl Borromäus,MALE,322f37d5-408d-4a6e-b791-97dbeb87982f
"Staudt, Matthias",MALE,7ae2c33b-8590-4ab1-8857-6bf784a6bd87
"Frieß, Kaspar",MALE,f060dbb5-7010-4eb9-af4f-f3c21a2803b9
"Gosée, Philipp",,f81034f1-dce6-4ef4-af4b-dd33a0e663ec
"Henrici, Christoph Ludwig",MALE,bbe0a0ba-cedd-41cf-9beb-2efc59a79623
"Hauptmann, Claudia",FEMALE,63ad8c37-80a3-488b-b475-1f782ca25d95
"Erdmannsdorff, Wolf Dietrich von",MALE,e3536f10-6e29-49fa-add5-15573272fa1d
"Marschalk von Ostheim, Christoph",MALE,3fffd660-2fdc-40e1-bac9-e20eee72c33a
"Greiner, Anton",MALE,aaed6701-1877-4f15-9f76-1a25725808be
